settore,provincia,domanda_mese,cpc,clic_giorno,budget_giorno,aziende_sostenibili,verdetto
allarmi_videosorv,Provincia autonoma di Trento,150,4.0,0.4,0,0.2,ROSSO
allarmi_videosorv,Provincia di Frosinone,150,3.04,0.4,0,0.2,ROSSO
allarmi_videosorv,Provincia di Foggia,140,0.97,0.3,0,0.2,ROSSO
allarmi_videosorv,Provincia di Lucca,130,4.89,0.3,0,0.2,ROSSO
allarmi_videosorv,Provincia di Pescara,130,2.98,0.3,0,0.2,ROSSO
allarmi_videosorv,Provincia di Parma,130,5.14,0.3,0,0.2,ROSSO
allarmi_videosorv,Provincia di Cosenza,130,1.3,0.3,0,0.2,ROSSO
allarmi_videosorv,Provincia di Trieste,130,3.22,0.3,0,0.2,ROSSO
allarmi_videosorv,Provincia di Pisa,110,4.16,0.3,0,0.2,ROSSO
allarmi_videosorv,Provincia di Ferrara,110,4.96,0.3,0,0.2,ROSSO
allarmi_videosorv,Provincia di Prato,90,4.96,0.2,0,0.1,ROSSO
allarmi_videosorv,Città metropolitana di Reggio Calabria,90,3.46,0.2,0,0.1,ROSSO
allarmi_videosorv,Provincia di Cremona,90,4.69,0.2,0,0.1,ROSSO
allarmi_videosorv,Provincia di Viterbo,90,4.85,0.2,0,0.1,ROSSO
allarmi_videosorv,Provincia di Siena,90,5.99,0.2,0,0.1,ROSSO
allarmi_videosorv,Provincia dell'Aquila,90,3.4,0.2,0,0.1,ROSSO
allarmi_videosorv,Provincia di Ravenna,80,3.95,0.2,0,0.1,ROSSO
allarmi_videosorv,Provincia di Grosseto,80,4.16,0.2,0,0.1,ROSSO
allarmi_videosorv,Provincia di Rovigo,80,3.15,0.2,0,0.1,ROSSO
allarmi_videosorv,Provincia di Lodi,80,8.42,0.2,0,0.1,ROSSO
allarmi_videosorv,Provincia di Biella,70,3.66,0.2,0,0.1,ROSSO
allarmi_videosorv,Provincia di Brindisi,70,3.97,0.2,0,0.1,ROSSO
allarmi_videosorv,Provincia di Savona,70,2.96,0.2,0,0.1,ROSSO
allarmi_videosorv,Provincia di Potenza,70,3.99,0.2,0,0.1,ROSSO
allarmi_videosorv,Provincia di Asti,70,3.23,0.2,0,0.1,ROSSO
allarmi_videosorv,Provincia di Pistoia,60,2.77,0.1,0,0.1,ROSSO
allarmi_videosorv,Provincia di Benevento,60,1.77,0.1,0,0.1,ROSSO
allarmi_videosorv,Provincia di Livorno,60,8.95,0.1,0,0.1,ROSSO
allarmi_videosorv,Città metropolitana di Sassari,60,1.76,0.1,0,0.1,ROSSO
allarmi_videosorv,Provincia di Terni,60,3.8,0.1,0,0.1,ROSSO
allarmi_videosorv,Provincia di Pordenone,60,4.02,0.1,0,0.1,ROSSO
allarmi_videosorv,Provincia di Pesaro e Urbino,60,4.26,0.1,0,0.1,ROSSO
allarmi_videosorv,Provincia di Barletta-Andria-Trani,60,4.34,0.1,0,0.1,ROSSO
allarmi_videosorv,Provincia autonoma di Bolzano - Alto Adige,60,1.3,0.1,0,0.1,ROSSO
allarmi_videosorv,Provincia di Arezzo,50,5.1,0.1,0,0.1,ROSSO
allarmi_videosorv,Città metropolitana di Messina,50,6.73,0.1,0,0.1,ROSSO
allarmi_videosorv,Provincia di Macerata,50,6.08,0.1,0,0.1,ROSSO
allarmi_videosorv,Provincia di Matera,40,4.36,0.1,0,0.1,ROSSO
allarmi_videosorv,Provincia di Ascoli Piceno,40,4.39,0.1,0,0.1,ROSSO
allarmi_videosorv,Provincia di Teramo,40,4.07,0.1,0,0.1,ROSSO
allarmi_videosorv,Provincia di Piacenza,40,7.24,0.1,0,0.1,ROSSO
allarmi_videosorv,Provincia di Rieti,30,4.35,0.1,0,0.0,ROSSO
allarmi_videosorv,Provincia della Spezia,30,4.46,0.1,0,0.0,ROSSO
allarmi_videosorv,Provincia di Vibo Valentia,30,1.67,0.1,0,0.0,ROSSO
allarmi_videosorv,Provincia di Catanzaro,30,1.77,0.1,0,0.0,ROSSO
allarmi_videosorv,Provincia di Vercelli,30,4.12,0.1,0,0.0,ROSSO
allarmi_videosorv,Provincia di Sondrio,30,5.16,0.1,0,0.0,ROSSO
allarmi_videosorv,Provincia di Carbonia-Iglesias,30,1.47,0.1,0,0.0,ROSSO
allarmi_videosorv,Provincia di Gorizia,20,3.9,0.0,0,0.0,ROSSO
allarmi_videosorv,Provincia di Fermo,20,0.27,0.0,0,0.0,ROSSO
allarmi_videosorv,Provincia di Imperia,20,4.04,0.0,0,0.0,ROSSO
allarmi_videosorv,Provincia di Belluno,20,3.75,0.0,0,0.0,ROSSO
allarmi_videosorv,Provincia di Isernia,10,0,0.0,0,0.0,ROSSO
allarmi_videosorv,Provincia di Massa e Carrara,10,0,0.0,0,0.0,ROSSO
allarmi_videosorv,Provincia di Campobasso,10,0,0.0,0,0.0,ROSSO
allarmi_videosorv,Provincia di Oristano,10,0,0.0,0,0.0,ROSSO
allarmi_videosorv,Provincia di Crotone,10,0,0.0,0,0.0,ROSSO
allarmi_videosorv,Provincia di Nuoro,10,0,0.0,0,0.0,ROSSO
allestimento_lavoro,Città metropolitana di Milano,9580,0.33,22.4,10,13.4,VERDE
allestimento_lavoro,Città metropolitana di Roma Capitale,4220,0.52,9.8,10,5.9,VERDE
allestimento_lavoro,Città Metropolitana di Bari,2020,0.2,4.7,10,2.8,VERDE
allestimento_lavoro,Città Metropolitana di Torino,1820,0.23,4.2,10,2.5,VERDE
allestimento_lavoro,Città Metropolitana di Napoli,1180,0.15,2.8,10,1.7,VERDE
allestimento_lavoro,Città Metropolitana di Bologna,1160,0.32,2.7,10,1.6,VERDE
allestimento_lavoro,Provincia di Brescia,1010,0.54,2.4,10,1.4,VERDE
allestimento_lavoro,Provincia di Vicenza,990,0.56,2.3,10,1.4,VERDE
allestimento_lavoro,Provincia di Padova,980,0.26,2.3,10,1.4,VERDE
allestimento_lavoro,Città metropolitana di Palermo,980,0.09,2.3,10,1.4,VERDE
allestimento_lavoro,Città metropolitana di Cagliari,960,0.45,2.2,10,1.3,VERDE
allestimento_lavoro,Città Metropolitana di Firenze,960,0.32,2.2,10,1.3,VERDE
allestimento_lavoro,Provincia di Verona,820,0.14,1.9,10,1.1,GIALLO
allestimento_lavoro,Provincia di Trieste,750,0.1,1.8,10,1.1,GIALLO
allestimento_lavoro,Città Metropolitana di Venezia,560,0.18,1.3,10,0.8,GIALLO
allestimento_lavoro,Città metropolitana di Catania,560,0.14,1.3,10,0.8,GIALLO
allestimento_lavoro,Provincia di Bergamo,500,0.42,1.2,10,0.7,GIALLO
allestimento_lavoro,Provincia di Prato,490,0.44,1.1,10,0.7,GIALLO
allestimento_lavoro,Provincia di Lecce,450,0.17,1.1,10,0.6,GIALLO
allestimento_lavoro,Provincia di Cuneo,440,0.36,1.0,10,0.6,GIALLO
allestimento_lavoro,Provincia di Salerno,440,0.29,1.0,10,0.6,GIALLO
allestimento_lavoro,Provincia di Treviso,420,0.54,1.0,10,0.6,GIALLO
allestimento_lavoro,Provincia di Taranto,420,0.1,1.0,10,0.6,GIALLO
allestimento_lavoro,Provincia autonoma di Trento,380,0.75,0.9,0,0.5,ROSSO
allestimento_lavoro,Città Metropolitana di Genova,370,0.44,0.9,0,0.5,ROSSO
allestimento_lavoro,Provincia di Brindisi,350,0.07,0.8,0,0.5,ROSSO
allestimento_lavoro,Provincia di Pescara,350,0,0.8,0,0.5,ROSSO
allestimento_lavoro,Provincia di Caserta,330,0.11,0.8,0,0.5,ROSSO
allestimento_lavoro,Provincia di Monza e della Brianza,310,0.29,0.7,0,0.4,ROSSO
allestimento_lavoro,Provincia di Cosenza,300,0.12,0.7,0,0.4,ROSSO
allestimento_lavoro,Città metropolitana di Sassari,300,0.08,0.7,0,0.4,ROSSO
allestimento_lavoro,Provincia di Mantova,290,0.47,0.7,0,0.4,ROSSO
allestimento_lavoro,Provincia di Ancona,290,0.08,0.7,0,0.4,ROSSO
allestimento_lavoro,Provincia di Gorizia,270,0.09,0.6,0,0.4,ROSSO
allestimento_lavoro,Provincia di Varese,260,0.12,0.6,0,0.4,ROSSO
allestimento_lavoro,Provincia di Como,260,0.24,0.6,0,0.4,ROSSO
allestimento_lavoro,Provincia di Potenza,250,0,0.6,0,0.4,ROSSO
allestimento_lavoro,Provincia autonoma di Bolzano - Alto Adige,250,0.29,0.6,0,0.4,ROSSO
allestimento_lavoro,Città metropolitana di Reggio Calabria,240,0,0.6,0,0.3,ROSSO
allestimento_lavoro,Provincia di Foggia,240,0,0.6,0,0.3,ROSSO
allestimento_lavoro,Provincia di Pisa,240,0.22,0.6,0,0.3,ROSSO
allestimento_lavoro,Provincia di Avellino,220,0.08,0.5,0,0.3,ROSSO
allestimento_lavoro,Provincia di Novara,210,1.04,0.5,0,0.3,ROSSO
allestimento_lavoro,Provincia di Modena,210,0.1,0.5,0,0.3,ROSSO
allestimento_lavoro,Provincia di Reggio Emilia,210,1.15,0.5,0,0.3,ROSSO
allestimento_lavoro,Provincia di Frosinone,210,0.26,0.5,0,0.3,ROSSO
allestimento_lavoro,Provincia di Perugia,210,0,0.5,0,0.3,ROSSO
allestimento_lavoro,Provincia di Pordenone,200,0.1,0.5,0,0.3,ROSSO
allestimento_lavoro,Provincia di Chieti,200,0.09,0.5,0,0.3,ROSSO
allestimento_lavoro,Provincia di Parma,170,0,0.4,0,0.2,ROSSO
allestimento_lavoro,Provincia di Cremona,170,0,0.4,0,0.2,ROSSO
allestimento_lavoro,Provincia di Macerata,170,0,0.4,0,0.2,ROSSO
allestimento_lavoro,Provincia di Alessandria,170,0,0.4,0,0.2,ROSSO
allestimento_lavoro,Provincia di Livorno,170,0,0.4,0,0.2,ROSSO
allestimento_lavoro,Provincia di Lucca,170,0,0.4,0,0.2,ROSSO
allestimento_lavoro,Provincia di Rimini,170,0,0.4,0,0.2,ROSSO
allestimento_lavoro,Città metropolitana di Messina,170,0,0.4,0,0.2,ROSSO
allestimento_lavoro,Provincia di Pesaro e Urbino,170,0,0.4,0,0.2,ROSSO
allestimento_lavoro,Provincia di Siena,150,0,0.4,0,0.2,ROSSO
allestimento_lavoro,Provincia di Barletta-Andria-Trani,150,0,0.4,0,0.2,ROSSO
allestimento_lavoro,Provincia di Latina,140,0,0.3,0,0.2,ROSSO
allestimento_lavoro,Provincia di Pavia,140,0.18,0.3,0,0.2,ROSSO
allestimento_lavoro,Provincia di Belluno,130,0.61,0.3,0,0.2,ROSSO
allestimento_lavoro,Provincia di Forlì-Cesena,130,2.4,0.3,0,0.2,ROSSO
allestimento_lavoro,Provincia di Ravenna,130,0.91,0.3,0,0.2,ROSSO
allestimento_lavoro,Provincia dell'Aquila,120,0.12,0.3,0,0.2,ROSSO
allestimento_lavoro,Provincia di Catanzaro,120,0,0.3,0,0.2,ROSSO
allestimento_lavoro,Provincia di Oristano,120,0,0.3,0,0.2,ROSSO
allestimento_lavoro,Provincia di Lecco,120,0,0.3,0,0.2,ROSSO
allestimento_lavoro,Provincia di Lodi,120,0,0.3,0,0.2,ROSSO
allestimento_lavoro,Provincia di Nuoro,100,0,0.2,0,0.1,ROSSO
allestimento_lavoro,Provincia di Viterbo,100,0,0.2,0,0.1,ROSSO
allestimento_lavoro,Provincia di Campobasso,100,0,0.2,0,0.1,ROSSO
allestimento_lavoro,Provincia di Vercelli,100,0,0.2,0,0.1,ROSSO
allestimento_lavoro,Provincia di Ascoli Piceno,100,0.22,0.2,0,0.1,ROSSO
allestimento_lavoro,Provincia di Arezzo,80,0.18,0.2,0,0.1,ROSSO
allestimento_lavoro,Provincia di Benevento,80,0,0.2,0,0.1,ROSSO
allestimento_lavoro,Provincia di Carbonia-Iglesias,80,0,0.2,0,0.1,ROSSO
allestimento_lavoro,Provincia di Asti,80,0,0.2,0,0.1,ROSSO
allestimento_lavoro,Provincia di Teramo,80,0,0.2,0,0.1,ROSSO
allestimento_lavoro,Provincia di Rovigo,80,0,0.2,0,0.1,ROSSO
allestimento_lavoro,Provincia di Sondrio,70,0.21,0.2,0,0.1,ROSSO
allestimento_lavoro,Provincia di Savona,70,0,0.2,0,0.1,ROSSO
allestimento_lavoro,Provincia di Ferrara,60,0,0.1,0,0.1,ROSSO
allestimento_lavoro,Provincia di Massa e Carrara,60,0,0.1,0,0.1,ROSSO
allestimento_lavoro,Provincia di Grosseto,60,0.12,0.1,0,0.1,ROSSO
allestimento_lavoro,Provincia di Piacenza,60,0,0.1,0,0.1,ROSSO
allestimento_lavoro,Provincia di Fermo,60,0.1,0.1,0,0.1,ROSSO
allestimento_lavoro,Provincia di Imperia,60,0.39,0.1,0,0.1,ROSSO
allestimento_lavoro,Provincia di Matera,50,0,0.1,0,0.1,ROSSO
allestimento_lavoro,Provincia di Pistoia,50,0,0.1,0,0.1,ROSSO
allestimento_lavoro,Provincia di Crotone,40,0,0.1,0,0.1,ROSSO
allestimento_lavoro,Provincia di Biella,40,0,0.1,0,0.1,ROSSO
allestimento_lavoro,Provincia della Spezia,40,0,0.1,0,0.1,ROSSO
allestimento_lavoro,Provincia di Terni,40,0,0.1,0,0.1,ROSSO
allestimento_lavoro,Provincia di Vibo Valentia,30,0,0.1,0,0.0,ROSSO
allestimento_lavoro,Provincia di Isernia,30,0,0.1,0,0.0,ROSSO
allestimento_lavoro,Provincia di Rieti,30,0,0.1,0,0.0,ROSSO
allestimento_negozi,Città metropolitana di Milano,35110,0.72,81.9,10,49.2,VERDE
allestimento_negozi,Città metropolitana di Roma Capitale,22920,0.63,53.5,10,32.1,VERDE
allestimento_negozi,Città Metropolitana di Napoli,10370,0.71,24.2,10,14.5,VERDE
allestimento_negozi,Città Metropolitana di Torino,7080,0.68,16.5,10,9.9,VERDE
allestimento_negozi,Città Metropolitana di Bologna,4160,0.59,9.7,10,5.8,VERDE
allestimento_negozi,Città Metropolitana di Bari,4090,0.57,9.5,10,5.7,VERDE
allestimento_negozi,Provincia di Salerno,3720,0.58,8.7,10,5.2,VERDE
allestimento_negozi,Città Metropolitana di Firenze,3280,0.63,7.7,10,4.6,VERDE
allestimento_negozi,Provincia di Brescia,3160,0.68,7.4,10,4.4,VERDE
allestimento_negozi,Città metropolitana di Palermo,2950,0.53,6.9,10,4.1,VERDE
allestimento_negozi,Provincia di Bergamo,2850,0.81,6.7,10,4.0,VERDE
allestimento_negozi,Provincia di Padova,2600,0.8,6.1,10,3.6,VERDE
allestimento_negozi,Provincia di Monza e della Brianza,2470,0.8,5.8,10,3.5,VERDE
allestimento_negozi,Provincia di Verona,2440,0.67,5.7,10,3.4,VERDE
allestimento_negozi,Provincia di Vicenza,2340,0.71,5.5,10,3.3,VERDE
allestimento_negozi,Città metropolitana di Catania,2290,0.49,5.3,10,3.2,VERDE
allestimento_negozi,Provincia di Caserta,2230,0.74,5.2,10,3.1,VERDE
allestimento_negozi,Provincia di Varese,2190,0.81,5.1,10,3.1,VERDE
allestimento_negozi,Provincia di Treviso,1940,0.85,4.5,10,2.7,VERDE
allestimento_negozi,Città Metropolitana di Venezia,1890,0.81,4.4,10,2.6,VERDE
allestimento_negozi,Città Metropolitana di Genova,1580,0.52,3.7,10,2.2,VERDE
allestimento_negozi,Provincia di Modena,1540,0.68,3.6,10,2.2,VERDE
allestimento_negozi,Provincia di Como,1400,0.78,3.3,10,2.0,VERDE
allestimento_negozi,Provincia di Lecce,1310,0.71,3.1,10,1.8,VERDE
allestimento_negozi,Città metropolitana di Cagliari,1240,0.56,2.9,10,1.7,VERDE
allestimento_negozi,Provincia di Pescara,1130,1.01,2.6,10,1.6,VERDE
allestimento_negozi,Provincia di Perugia,1010,0.6,2.4,10,1.4,VERDE
allestimento_negozi,Provincia di Taranto,960,0.56,2.2,10,1.3,VERDE
allestimento_negozi,Provincia di Ancona,950,0.74,2.2,10,1.3,VERDE
allestimento_negozi,Provincia di Cuneo,930,0.69,2.2,10,1.3,VERDE
allestimento_negozi,Provincia autonoma di Trento,880,0.71,2.1,10,1.2,VERDE
allestimento_negozi,Provincia di Reggio Emilia,880,0.76,2.1,10,1.2,VERDE
allestimento_negozi,Provincia di Cremona,840,0.61,2.0,10,1.2,VERDE
allestimento_negozi,Provincia di Pavia,840,0.82,2.0,10,1.2,VERDE
allestimento_negozi,Provincia di Novara,800,0.78,1.9,10,1.1,GIALLO
allestimento_negozi,Provincia di Latina,750,0.64,1.8,10,1.1,GIALLO
allestimento_negozi,Provincia di Foggia,720,0.6,1.7,10,1.0,GIALLO
allestimento_negozi,Provincia di Parma,710,0.69,1.7,10,1.0,GIALLO
allestimento_negozi,Provincia di Cosenza,690,0.69,1.6,10,1.0,GIALLO
allestimento_negozi,Provincia di Pisa,690,0.89,1.6,10,1.0,GIALLO
allestimento_negozi,Provincia di Avellino,680,0.57,1.6,10,1.0,GIALLO
allestimento_negozi,Provincia di Rimini,680,0.69,1.6,10,1.0,GIALLO
allestimento_negozi,Città metropolitana di Reggio Calabria,660,0.57,1.5,10,0.9,GIALLO
allestimento_negozi,Provincia di Trieste,610,0.53,1.4,10,0.9,GIALLO
allestimento_negozi,Provincia di Mantova,610,0.71,1.4,10,0.9,GIALLO
allestimento_negozi,Provincia di Pesaro e Urbino,610,1.04,1.4,10,0.9,GIALLO
allestimento_negozi,Provincia di Brindisi,590,0.57,1.4,10,0.8,GIALLO
allestimento_negozi,Provincia di Lucca,580,0.79,1.4,10,0.8,GIALLO
allestimento_negozi,Città metropolitana di Sassari,580,0.52,1.4,10,0.8,GIALLO
allestimento_negozi,Città metropolitana di Messina,570,0.52,1.3,10,0.8,GIALLO
allestimento_negozi,Provincia di Lecco,570,0.86,1.3,10,0.8,GIALLO
allestimento_negozi,Provincia di Potenza,500,0.54,1.2,10,0.7,GIALLO
allestimento_negozi,Provincia di Ravenna,500,0.78,1.2,10,0.7,GIALLO
allestimento_negozi,Provincia di Pordenone,480,0.63,1.1,10,0.7,GIALLO
allestimento_negozi,Provincia di Chieti,480,0.98,1.1,10,0.7,GIALLO
allestimento_negozi,Provincia di Frosinone,430,0.74,1.0,10,0.6,GIALLO
allestimento_negozi,Provincia di Forlì-Cesena,400,0.78,0.9,0,0.6,ROSSO
allestimento_negozi,Provincia di Alessandria,400,0.75,0.9,0,0.6,ROSSO
allestimento_negozi,Provincia di Arezzo,380,0.76,0.9,0,0.5,ROSSO
allestimento_negozi,Provincia autonoma di Bolzano - Alto Adige,370,0.92,0.9,0,0.5,ROSSO
allestimento_negozi,Provincia di Livorno,370,0.77,0.9,0,0.5,ROSSO
allestimento_negozi,Provincia di Ferrara,360,0.56,0.8,0,0.5,ROSSO
allestimento_negozi,Provincia di Teramo,360,0.68,0.8,0,0.5,ROSSO
allestimento_negozi,Provincia di Barletta-Andria-Trani,350,0.58,0.8,0,0.5,ROSSO
allestimento_negozi,Provincia di Macerata,340,0.68,0.8,0,0.5,ROSSO
allestimento_negozi,Provincia dell'Aquila,340,0.52,0.8,0,0.5,ROSSO
allestimento_negozi,Provincia di Pistoia,320,0.82,0.7,0,0.4,ROSSO
allestimento_negozi,Provincia di Catanzaro,310,0.62,0.7,0,0.4,ROSSO
allestimento_negozi,Provincia di Piacenza,300,0.92,0.7,0,0.4,ROSSO
allestimento_negozi,Provincia di Viterbo,290,0.51,0.7,0,0.4,ROSSO
allestimento_negozi,Provincia di Savona,280,0.57,0.7,0,0.4,ROSSO
allestimento_negozi,Provincia di Prato,280,0.85,0.7,0,0.4,ROSSO
allestimento_negozi,Provincia di Campobasso,270,0.32,0.6,0,0.4,ROSSO
allestimento_negozi,Provincia di Lodi,270,0.97,0.6,0,0.4,ROSSO
allestimento_negozi,Provincia di Siena,250,0.66,0.6,0,0.4,ROSSO
allestimento_negozi,Provincia di Benevento,210,0.72,0.5,0,0.3,ROSSO
allestimento_negozi,Provincia di Ascoli Piceno,180,1.32,0.4,0,0.3,ROSSO
allestimento_negozi,Provincia di Fermo,170,0.59,0.4,0,0.2,ROSSO
allestimento_negozi,Provincia di Rovigo,170,0.5,0.4,0,0.2,ROSSO
allestimento_negozi,Provincia di Sondrio,160,0.54,0.4,0,0.2,ROSSO
allestimento_negozi,Provincia di Grosseto,150,0.47,0.4,0,0.2,ROSSO
allestimento_negozi,Provincia di Matera,140,0.52,0.3,0,0.2,ROSSO
allestimento_negozi,Provincia di Imperia,140,0.59,0.3,0,0.2,ROSSO
allestimento_negozi,Provincia di Belluno,130,0.72,0.3,0,0.2,ROSSO
allestimento_negozi,Provincia di Crotone,120,0.61,0.3,0,0.2,ROSSO
allestimento_negozi,Provincia di Massa e Carrara,120,0.52,0.3,0,0.2,ROSSO
allestimento_negozi,Provincia di Biella,110,0.7,0.3,0,0.2,ROSSO
allestimento_negozi,Provincia della Spezia,110,0.49,0.3,0,0.2,ROSSO
allestimento_negozi,Provincia di Carbonia-Iglesias,90,0.41,0.2,0,0.1,ROSSO
allestimento_negozi,Provincia di Vercelli,90,0.66,0.2,0,0.1,ROSSO
allestimento_negozi,Provincia di Rieti,90,0.38,0.2,0,0.1,ROSSO
allestimento_negozi,Provincia di Terni,90,0.67,0.2,0,0.1,ROSSO
allestimento_negozi,Provincia di Nuoro,80,0.7,0.2,0,0.1,ROSSO
allestimento_negozi,Provincia di Vibo Valentia,80,1.22,0.2,0,0.1,ROSSO
allestimento_negozi,Provincia di Gorizia,70,0.57,0.2,0,0.1,ROSSO
allestimento_negozi,Provincia di Asti,70,0.9,0.2,0,0.1,ROSSO
allestimento_negozi,Provincia di Isernia,60,0.43,0.1,0,0.1,ROSSO
allestimento_negozi,Provincia di Oristano,50,0.46,0.1,0,0.1,ROSSO
antincendio,Città metropolitana di Milano,910,1.37,2.1,10,1.3,VERDE
antincendio,Città metropolitana di Roma Capitale,490,0.97,1.1,10,0.7,GIALLO
antincendio,Città Metropolitana di Napoli,120,1.34,0.3,0,0.2,ROSSO
antincendio,Città Metropolitana di Torino,100,1.48,0.2,0,0.1,ROSSO
antincendio,Provincia di Padova,40,2.2,0.1,0,0.1,ROSSO
antincendio,Provincia di Varese,30,2.34,0.1,0,0.0,ROSSO
antincendio,Provincia di Pistoia,30,1.49,0.1,0,0.0,ROSSO
antincendio,Provincia di Grosseto,30,1.84,0.1,0,0.0,ROSSO
antincendio,Città Metropolitana di Venezia,30,0.81,0.1,0,0.0,ROSSO
antincendio,Città Metropolitana di Firenze,30,1.58,0.1,0,0.0,ROSSO
antincendio,Provincia di Brescia,30,2.48,0.1,0,0.0,ROSSO
antincendio,Città Metropolitana di Bologna,30,0,0.1,0,0.0,ROSSO
antincendio,Città metropolitana di Catania,30,0,0.1,0,0.0,ROSSO
antincendio,Provincia di Verona,20,1.5,0.0,0,0.0,ROSSO
antincendio,Provincia di Pesaro e Urbino,20,2.26,0.0,0,0.0,ROSSO
antincendio,Città metropolitana di Cagliari,20,0.73,0.0,0,0.0,ROSSO
antincendio,Provincia di Treviso,20,1.86,0.0,0,0.0,ROSSO
antincendio,Provincia autonoma di Trento,20,0.71,0.0,0,0.0,ROSSO
antincendio,Provincia di Livorno,20,1.01,0.0,0,0.0,ROSSO
antincendio,Provincia di Lecco,20,2.29,0.0,0,0.0,ROSSO
antincendio,Provincia di Vicenza,20,0.82,0.0,0,0.0,ROSSO
antincendio,Provincia di Lucca,20,0.66,0.0,0,0.0,ROSSO
antincendio,Provincia di Bergamo,20,1.24,0.0,0,0.0,ROSSO
antincendio,Provincia di Reggio Emilia,20,1.86,0.0,0,0.0,ROSSO
antincendio,Provincia di Monza e della Brianza,20,7.44,0.0,0,0.0,ROSSO
antincendio,Provincia di Caserta,20,0.86,0.0,0,0.0,ROSSO
antincendio,Provincia di Teramo,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Parma,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Oristano,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Cuneo,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Campobasso,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Nuoro,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Ascoli Piceno,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Macerata,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Barletta-Andria-Trani,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Taranto,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Frosinone,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Pescara,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Perugia,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Gorizia,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Piacenza,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Forlì-Cesena,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Rovigo,10,0,0.0,0,0.0,ROSSO
antincendio,Città metropolitana di Sassari,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Pavia,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Chieti,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Pordenone,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia autonoma di Bolzano - Alto Adige,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia dell'Aquila,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Ravenna,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Rimini,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Isernia,10,0,0.0,0,0.0,ROSSO
antincendio,Città metropolitana di Messina,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Imperia,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Ancona,10,0,0.0,0,0.0,ROSSO
antincendio,Città metropolitana di Palermo,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Siena,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Cosenza,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Mantova,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Como,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Fermo,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Crotone,10,0,0.0,0,0.0,ROSSO
antincendio,Città Metropolitana di Genova,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Salerno,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Latina,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Trieste,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Prato,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Rieti,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Novara,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Matera,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Arezzo,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Vibo Valentia,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Avellino,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Sondrio,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Belluno,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Lecce,10,0,0.0,0,0.0,ROSSO
antincendio,Città metropolitana di Reggio Calabria,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Pisa,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Biella,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Ferrara,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Foggia,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia della Spezia,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Asti,10,0,0.0,0,0.0,ROSSO
antincendio,Provincia di Massa e Carrara,10,0,0.0,0,0.0,ROSSO
